pathway,pval,padj,log2err,ES,NES,size,leadingEdge
BLALOCK_ALZHEIMERS_DISEASE_INCIPIENT_UP,0.0199761279559169,0.252064526369651,0.352487857583619,-0.653388132844885,-1.13829765186996,102,MYO10|CR1|CLDN5|GNAZ|SGK1|PABPC3|OASL|ID4|KLF2|TRIM44|YES1|POLH|CYP39A1|APP|USH1C|HS2ST1|ARHGEF15|RBM8A|SPIB|CAST|ARID4A|EMID1|LAMA4|BGN|PTGS1|GOSR2|PGM3|EIF5B|SLC35C1|SAP30BP|KLHL20|ZNF84|CPQ|FBN2|GNAI3|SLC14A1|GRM6
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,0.0200567663859126,0.252064526369651,0.352487857583619,-0.804038013675122,-1.29610804703958,13,TRAF6|JUN|APP|PPP2R1B|IRF3|NOD1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.0200973637739491,0.252064526369651,0.352487857583619,-0.756787013976302,-1.25237899106215,18,PSMD8|PSMA2|H2BC4|H2AC6|PSMD3|RUNX1|YAP1|H2BC1|PSMF1
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.0200161202040769,0.252064526369651,0.352487857583619,-0.685336719566597,-1.17953130278284,51,CSNK2A1|WNT8B|AXIN2|PSMD8|PPP2R1B|PSMA2|H2BC4|H2AC6|TLE4|XPO1|CSNK1A1|PSMD3|TLE1|H2BC1|SFRP2|PSMF1|RNF146|LGR4
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_3,0.0205769026039674,0.256022577020678,0.352487857583619,-0.629328899290779,-1.10688521715386,192,SNCAIP|MIA3|CLGN|PRR15|BLCAP|SLC2A13|SCYL3|MGAT5|AMIGO1|ELF5|AUTS2|ATP7B|RCAN1|RNF145|QSOX1|SLC25A27|BDKRB2|PRPF18|YPEL5|TMEM263|OR7E47P|MIOS|SEC62|ATP1B1|ATP2C2|CAST|ELL2|GMDS|FTH1|H2BC4|RGL1|PIK3AP1|TAX1BP1|BEND7|MEAF6|ENTPD3|DESI2|ATG16L1|CITED2|LOX|SLC16A9|MEIS1|SLCO2A1|LGR4|MUC13|DOCK11|GNE|FBN2|OR7E12P|HMGCS2|FAM110C|WIPI1|SECTM1
OKUMURA_INFLAMMATORY_RESPONSE_LPS,0.0205769026039674,0.256022577020678,0.352487857583619,-0.678830701556083,-1.17330039698863,57,FKBP1A|CLGN|FCGR2A|SIRPAP1|POLH|MTF2|PDZD2|N6AMT1|HAMP|THBS1|TSN|SPHK1|PLPP3|RGL1|RUNX1|TLE1|SGPL1|CITED2|FA2H|THOC1
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.0210043110124715,0.259628010605389,0.352487857583619,-0.800373023688026,-1.29020008879159,13,AXIN2|PSMD8|PPP2R1B|PSMA2|TLE4|CSNK1A1|PSMD3|TLE1|PSMF1
SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION,0.0210329448232992,0.259628010605389,0.352487857583619,-0.773665140252108,-1.2664911988935,16,SELENOP|ID4|QSOX1|APP|ATP1B1|BGN
DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN,0.0211988552413107,0.260645767396116,0.352487857583619,-0.676728182475417,-1.17100333938071,61,MYO10|TUBB4A|IFT27|MGAT5|ITSN1|ATP7B|TXNIP|PPARD|CCNE1|MYO9B|NCDN|SYNM|LPCAT1|FDXR|ALDH1B1|GPLD1|SORL1|MSH6|CBR1|PARP4|ATXN1|PTPRF|FBN2
COATES_MACROPHAGE_M1_VS_M2_DN,0.0214998531859135,0.262281412107843,0.352487857583619,-0.740399497309725,-1.24610138168951,24,F10|EFHD2|RGCC|CHIA|THBS1|CBLB
REACTOME_HIV_LIFE_CYCLE,0.0214560239595682,0.262281412107843,0.352487857583619,-0.760530862142921,-1.2530557194021,17,RNMT|POLR2K|SEH1L|SUPT5H|TAF1L|NUP205|XPO1|TAF3|NUP155|TAF7|NDC1|CHMP4B|VPS37D
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP,0.0218048105654298,0.263939625565261,0.352487857583619,-0.739721912056771,-1.24496099744697,24,SLAMF8|MRC1|FCGR2A|HSPA6|GZMK|CFH|CD163|THBS1|SIGLEC1|FCGR2B
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,0.0217647384407708,0.263939625565261,0.352487857583619,-0.759728257990398,-1.25173334344894,17,CDC16|NDC80|SEH1L|DYNC1I1|UBE2S|PPP2R1B|XPO1|BUB1|ZW10|NUF2|CDCA8
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP,0.0233269994208987,0.275978545316928,0.352487857583619,-0.694333021792825,-1.19163755699117,48,KLF6|EFHD2|TXNIP|RNF145|RGCC|PIM1|THBS1|PLPP3|JAK1|FTH1|ICA1|SLC2A10|PGM3|HSPA8|UGT1A7|AZIN1|PARP4|SLC14A1|HMGCS2
MITSIADES_RESPONSE_TO_APLIDIN_UP,0.0232803920294483,0.275978545316928,0.352487857583619,-0.651690295647202,-1.13533977125011,102,HDGFL3|MYLIP|SCYL3|TTC17|ZNF222|KLF6|OASL|TPM4|KLF2|BASP1|ZNF274|YES1|LY9|JARID2|ZNF131|NAT9|SEC62|FEM1C|GIPR|PLPP3|JAK1|BET1|RUNX1|PGM3|ORC5|RGS2|RECQL5|SPTBN4|TPBG|ZNF165|FOSB|HERPUD1|INS
REACTOME_AMYLOID_FIBER_FORMATION,0.0233295984513829,0.275978545316928,0.352487857583619,-0.741250470145305,-1.24432887238945,23,SNCAIP|APP|H2BC4|H2AC6|NCSTN|H2BC1|TSPAN14|SORL1|APOA1|APOA4|TGFBI|INS
REACTOME_SARS_COV_INFECTIONS,0.0229800040689946,0.275978545316928,0.352487857583619,-0.654874989265726,-1.14026845986803,94,ANO1|IGLV1-47|FKBP1A|IGLV3-21|TRAF6|IGLV2-11|KEAP1|MGAT5|RPS12|SEH1L|RPS16|IGLV2-23|ATP1A2|FXYD7|NUP205|ATP1B1|IRF3|JAK1|ARID4A|REST|CSNK1A1|NOD1|RUNX1|RPS25|NUP155|GRB2|PARP4|SIKE1|RPS19|NDC1|CHMP4B
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.0231670895454516,0.275978545316928,0.352487857583619,-0.816252089155836,-1.30478376672235,12,CDC16|CCNE1|ORC3|UBE2S|PSMD8|PSMA2|PSMD3|PSMF1|ORC5
VECCHI_GASTRIC_CANCER_EARLY_UP,0.0229800040689946,0.275978545316928,0.352487857583619,-0.663004960818775,-1.15314127040369,80,CFTR|MRPS17|BMS1|NDC80|RP9|CBX2|TACSTD2|XPO5|CAMK2N1|CCNE1|HOXA9|BUB1|RUNX1|TM4SF1|ZNF792|HSPA8|ATG16L1|NUF2|ITPA|MELK|NUP155|MUC13|DEPDC1|HOXA10|LAMA3|BOK|GINS2
BIOCARTA_INTRINSIC_PATHWAY,0.0234866305768133,0.276787725627879,0.352487857583619,-0.814848490715383,-1.30254010635758,12,F10|SERPING1|SERPINC1|F11|KNG1
WP_WNT_SIGNALING_IN_KIDNEY_DISEASE,0.0239930667405203,0.281693035453552,0.352487857583619,0.67253293866817,1.68333962295416,14,WNT7B|WNT3A
ZHOU_CELL_CYCLE_GENES_IN_IR_RESPONSE_24HR,0.0243929074262963,0.285314793604207,0.352487857583619,-0.75149691059557,-1.24362459357352,18,F10|GINS3|QSER1|HAUS8|TPRKB|BUB1|NUF2|MELK|DEPDC1|CDCA8|WIPI1
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_UP,0.0252016129032258,0.287215398116418,0.287857117255149,-0.731640682692259,-1.23894801805019,26,PRAC1|TACSTD2|SPHK1|PSMA2|CTPS1|BUB1|RAMP1|GALNT2|API5|CALR|NUF2|NDC1
CHANGOLKAR_H2AFY_TARGETS_UP,0.0248751813504374,0.287215398116418,0.352487857583619,-0.783023939841351,-1.27431888236682,15,CCM2L|HYCC1
FOURNIER_ACINAR_DEVELOPMENT_LATE_2,0.0250752256770311,0.287215398116418,0.287857117255149,-0.704485701783776,-1.20611448480984,39,CLPB|SPRY2|CSNK2A1|NDC80|NUP205|TPRKB|TTC4|ELOVL6|RAI14|EIF5B|SRSF11|MSH6|MAP4K4|MELK|DROSHA|DEPDC1|NDC1|GINS2
JOHNSTONE_PARVB_TARGETS_2_UP,0.0252016129032258,0.287215398116418,0.287857117255149,-0.716649098297156,-1.21853480671641,33,FKBP1A|TFPI2|OASL|BASP1|IRX3|HLA-DRB1|GFOD1|ASXL2|OAF|RAMP1|CALR|CITED2
MISSIAGLIA_REGULATED_BY_METHYLATION_UP,0.0252016129032258,0.287215398116418,0.287857117255149,-0.731612839631857,-1.23890086908033,26,TFPI2|RCAN1|TXNIP|TACSTD2|YPEL5|IGF2|CDKN1A|ATP1B1|MX2|PERP|H2AC6|KDM2A
PHONG_TNF_TARGETS_UP,0.0250836660950127,0.287215398116418,0.352487857583619,-0.769455035068152,-1.25959924928316,16,CD83|KLF6|JUN|IER2|TNFRSF10B
PID_IL12_2PATHWAY,0.0253728907564856,0.287215398116418,0.352487857583619,-0.783603291368909,-1.26669017308303,14,CD247|NOS2
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN,0.024975024975025,0.287215398116418,0.287857117255149,-0.657137506914375,-1.1434366803438,88,PAX2|SLAMF8|MRC1|CR1|DEFA4|CREB5|TM6SF1|FPR3|C16orf87|SGK1|KLF2|JUN|DAB2|CD163|BPI|CCDC126|HTR2C|ARPC5|FCGR2B|DOCK4|PLXDC2|IL10|TGFBI|TSPAN2|SRSF6|SLC16A6|OLIG1
ZWANG_CLASS_1_TRANSIENTLY_INDUCED_BY_EGF,0.025383109151499,0.287215398116418,0.352487857583619,-0.633847602342276,-1.11309726087601,161,KCTD9P3|TRAF6|SERPINC1|HYCC1|SPRY2|RNU6-278P|OSBPL3|SGK1|GPRC6A|OPTC|RNASE8|KLF6|FAM210A|RBAK|BBS9|FNBP1L|TPM4|IRX3|JUN|RAB6A|IER2|EDN2|XCL2|GDF3|JARID2|BNC1|DLX2|PIM1|ATP2C2|THBS1|PTPN1|RN7SL854P|DGKD|CBLB|SHB|GHSR|BEND7|TM4SF1|H2AC1|L1TD1|IL20|MAGI1|ADRB2|LRRC8C|CCT6A|NRIP1|DENND2C|TPBG|RNU6-643P|CITED4|LAMA3
LOPES_METHYLATED_IN_COLON_CANCER_UP,0.0255285912412989,0.287818738074283,0.352487857583619,0.667576373447644,1.6709334162842,14,ESR1|CCND2|SCGB3A1
BOCHKIS_FOXA2_TARGETS,0.025974025974026,0.290055790106327,0.282013350011725,-0.653934354259267,-1.13894836923188,95,ALDOB|SERPINC1|COL11A1|SLC6A12|CYP2A6|AQP8|QSOX1|APP|CYP2J2|HIVEP1|KATNB1|KNG1|PIK3AP1|ABCA1|INSC|INHBE|LRPPRC|TARS1|NUF2|NEPNP|GLCCI1|KBTBD12|NRIP1|APOA5|OIT3|SLC25A42|FAAH|ZSWIM4|FBP1|C1R|UROC1|TMEM121B|NKX2-5
DOUGLAS_BMI1_TARGETS_DN,0.026026026026026,0.290055790106327,0.282013350011725,-0.687903338946905,-1.18059369943894,46,SGK1|RPS12|N6AMT1|ELMOD2|FAM91A1|SPRTN|FCHSD2|CCDC25|ZDHHC4|API5|PPCS|RECQL5|AZIN1|KPNA5|GNAI3
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_DN,0.026284274287573,0.290055790106327,0.352487857583619,-0.639894809940151,-1.12029154905709,133,ALDOB|DSP|ANKRD46|ACO1|CSNK2A1|AUTS2|RCAN1|FNBP1L|PRKAR1A|TRIM44|YES1|DAB2|SH3BGR|SLC17A1|DDX10|ABCD3|MXI1|PEX7|SNX2|AHCYL1|SULT1C2|KNG1|COPA|ANK3|BBOX1|ALDH5A1|HSPA8|SLC34A1|ACVR1B|LRPPRC|SDHC|FPGT|SERPINI1|PMPCB|FBXO21|SLC25A46|FBP1
IKEDA_MIR30_TARGETS_UP,0.0262096774193548,0.290055790106327,0.282013350011725,-0.719248690778005,-1.2197016909205,31,HDGFL3|ITSN1|JUN|CAST|ARID4A|XPO1|SNAI1|RAI14|MAP4K4|PDCD10|NRIP1|DTNA
KAUFFMANN_DNA_REPAIR_GENES,0.0262096774193548,0.290055790106327,0.282013350011725,-0.729591254260191,-1.23547755043663,26,CRY2|NBN|POLH|CDKN1A|TP53BP1|ATP23|POLD2|WDR33|MSH6|RECQL5|ERCC4|FANCE|PARP4|TENT4A|RAD9A
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.026026026026026,0.290055790106327,0.282013350011725,-0.685043263295176,-1.17699358153643,49,CFTR|ABCB4|SEH1L|PSMD8|NUP205|PSMA2|SLC1A3|ABCA1|SLC2A10|PSMD3|HK1|SLC34A1|PSMF1|RNF185|APOA1|SLC35C1|NUP155|SLCO2A1|NDC1
REACTOME_HCMV_INFECTION,0.0264327944670895,0.29066766591803,0.352487857583619,-0.747596756974947,-1.25149348086848,22,TUBB4A|SEH1L|DYNC1I1|NUP205|H2BC4|H2AC6|H2AC1|H2BC1|NUP155|NDC1|CHMP4B|VPS37D|TUBA1A|TUBA1C
CHEN_METABOLIC_SYNDROM_NETWORK,0.026973026973027,0.293507885842381,0.276500599254472,-0.60938130589607,-1.07710708113238,393,F10|LAYN|FKBP1A|LRCOL1|RAB11FIP5|SLAMF8|SLC39A12|MRC1|IRAG2|FCGR2A|VCAM1|TM6SF1|RCN3|TUBB4A|ABCB4|STX7|EML1|HYCC1|SVEP1|CD83|TPCN2|OSBPL3|ANKRD33B|TOR2A|ADPRH|AUTS2|OASL|P2RY14|OR56B4|F11|C6orf62|JUN|SPATS2L|SCCPDH|CD72|MT3|GDF3|HAUS8|MYO9B|BATF2|APOBEC1|B4GALT7|GNG12|TREH|PSMD8|LAMP2|GPX7|UBTD2|LTBP1|CNMD|PTPN1|SPHK1|CTPS1|CYRIB|MOGAT1|TLE4|ICA1|LPCAT2|ARPC5|RGL1|KNG1|HAVCR2|PIK3AP1|BGN|TBC1D16|SLC2A10|ATP6V1C1|SCN11A|ALDH1B1|FAR1|SGPL1|GPLD1|RPE65|CALR|ACVRL1|CSF3R|RNF128|RGS2|PLXDC2|CYSTM1|AZIN1|TNFRSF18|LOX|SLC27A6|SLCO2A1|LGR4|CD86|BLVRB|DROSHA|FRZB|RAP2B|DOCK11|GNE|EMP3|OIT3|TRERF1|AGPAT4|RCN1|MAGED2|SNX27|TPH2|TUBA1A|PCDHB18P|MMP27|ADAMTS2|OLIG2|CIDEA|ACSS1
FLORIO_HUMAN_NEOCORTEX,0.0269430051813472,0.293507885842381,0.282013350011725,-0.764644213747371,-1.25172392629752,16,OR10K1|MAP1LC3C
REACTOME_ABC_TRANSPORTER_DISORDERS,0.0269430051813472,0.293507885842381,0.282013350011725,-0.764299497054312,-1.2511596244631,16,CFTR|ABCB4|PSMD8|PSMA2|ABCA1|PSMD3|PSMF1|RNF185|APOA1
HOFFMANN_PRE_BI_TO_LARGE_PRE_BII_LYMPHOCYTE_DN,0.0273833671399594,0.296938387423935,0.276500599254472,-0.735580897944307,-1.23481142495712,23,IGLL1|VPREB1|HSPBP1|ANKRD33B|EFNB3|GBP7|ELOVL6|SSBP4|ZPR1|DNTT|RCN1|MAGED2|ADA
REACTOME_HEDGEHOG_ON_STATE,0.0276551069106292,0.298847400975416,0.352487857583619,-0.746547007213494,-1.24973617658546,22,GPR161|PSMD8|PSMA2|CSNK1A1|PSMD3|GLI3|PSMF1|PTCH2|DHH|BOC
HOLLERN_SQUAMOUS_BREAST_TUMOR,0.028,0.29959597823079,0.271288554688953,-0.666678926599971,-1.15514227922619,67,SNCAIP|KRTAP13-2|KRTAP6-3|CASP14|KRTAP19-3|ATG9B|KRT25|AXIN2|ATP12A|KRTAP13-1|PIM1|CALML5|GPR87|CTPS1|CWH43|KRT72|PTCH2|TRIM29
MORI_SMALL_PRE_BII_LYMPHOCYTE_DN,0.0281081081081081,0.29959597823079,0.282013350011725,-0.807364750351279,-1.27543959775098,11,ACTN4|IER2|ISOC1|CDKN1A|XPO1|GBP7
REACTOME_HCMV_EARLY_EVENTS,0.0280461917926773,0.29959597823079,0.352487857583619,-0.743773552620975,-1.23963187192324,20,TUBB4A|SEH1L|DYNC1I1|NUP205|H2BC4|H2AC6|H2AC1|H2BC1|NUP155|NDC1|TUBA1A|TUBA1C
SHEPARD_BMYB_MORPHOLINO_UP,0.028028028028028,0.29959597823079,0.271288554688953,-0.685339247330067,-1.17620214042225,48,HNF4A|CFAP298|WDR43|EFHD2|SOCS3|IGF2|LMAN2|LAMP2|TIMP2|BGN|PSMD3|SETD7|FOXI1|PSMF1|PARP4|GNAI3|SNX27|SLC16A6|CAMK1G
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.028571841608548,0.301452234268565,0.352487857583619,-0.746254661389999,-1.24924678322086,22,RPL26L1|RPS12|RPL13A|SEH1L|RPS16|MIOS|ATP6V1F|ATP6V1C1|RHEB|RPS25|WDR24|RPS19|RPL18A
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.0285423037716616,0.301452234268565,0.271288554688953,-0.741310365124091,-1.23552652868147,20,GNG2|PRKAR1A|KCNB1|GNG12|GNG7|GLP1R|PRKAR2B|KCNC2
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.0285714285714286,0.301452234268565,0.271288554688953,-0.746541770930839,-1.23542451521689,18,AP1S1|CD247|SEH1L|PSMD8|NUP205|PSMA2|XPO1|PSMD3|PSMF1|NUP155|NDC1
BENPORATH_MYC_TARGETS_WITH_EBOX,0.029029029029029,0.304220327710261,0.266350657088526,-0.679897293339297,-1.17109772417672,53,MPO|SNORD32A|RPL13A|NBN|JUN|APP|DKK3|AMD1|IRF3|BCL2L12|PABPC1|POLD2|HSPA8|SNORD14C|RGS2|SNHG5|ZNF146|GSTP1|RPS19|HERPUD1
HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP,0.0290155440414508,0.304220327710261,0.271288554688953,-0.762328665520815,-1.24793336976735,16,SELENOP|TYR|H2AC6|LAMA4|ABCA1
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_UP,0.02997002997003,0.306517045082772,0.261663521711573,-0.640515604085593,-1.12018656954999,125,CREB5|SERPINC1|LINC00926|CD83|DNAH2|ZNF432|ANKRD33B|UBASH3A|ZNF222|ETV3|KLF6|OASL|SLC6A12|RBAK|RSF1|NFKBIE|JUN|TMCC2|IER2|NHLH1|BDKRB2|SELE|HIVEP1|LCDR|PLEKHG2|PIM1|ABTB2|SEMA4A|HAVCR2|PCF11|CRTC2|KMT2E|ZNF830|TEX29|LINC00472|TBX4|LOX|SNORD50B|KPNA5|NRIP1|NFYC-AS1|FOSB
LU_EZH2_TARGETS_UP,0.03003003003003,0.306517045082772,0.261663521711573,-0.684518676162907,-1.1747938487376,48,HABP4|AP1S1|OASL|TPM4|HBQ1|CAVIN3|TMEM30A|CSH1|LPCAT1|TM4SF1|C1orf210|ZW10|JOSD2|SDHC|CBR1|TES|BOK
MILI_PSEUDOPODIA_CHEMOTAXIS_DN,0.03,0.306517045082772,0.261663521711573,-0.664381969315103,-1.15185337716576,71,RCN3|TMEM109|KLF6|TXNIP|SOCS3|QSOX1|APP|TRA2A|TIMP2|THBS1|BCLAF1|LTBP4|SLC2A10|PTGS1|SGPL1|HSPA8|PPT1|SNED1|ADRB2|LRRC8C|LOX|SLCO2A1|TPBG|PTPRF|FOSB|C1R
PID_P53_DOWNSTREAM_PATHWAY,0.0301507537688442,0.306517045082772,0.261663521711573,-0.703725024502062,-1.2015242919646,37,RGCC|JUN|EDN2|E2F3|BDKRB2|SH2D1A|CDKN1A|PERP|TNFRSF10B|FDXR|AFP|MAP4K4|DROSHA|HGF|NFYC
REACTOME_SARS_COV_2_INFECTION,0.03003003003003,0.306517045082772,0.261663521711573,-0.681916809334589,-1.17278863858223,50,ANO1|TRAF6|MGAT5|RPS12|SEH1L|RPS16|NUP205|IRF3|JAK1|CSNK1A1|NOD1|RPS25|NUP155|PARP4|SIKE1|RPS19|NDC1|CHMP4B
REACTOME_SIGNALING_BY_NOTCH,0.03003003003003,0.306517045082772,0.261663521711573,-0.678159602748401,-1.16810461695853,53,JUN|RAB6A|E2F3|MIR34C|PSMD8|PSMA2|MIR449C|H2BC4|H2AC6|TLE4|NCSTN|PSMD3|RUNX1|TLE1|MAML2|HDAC4|H2BC1|PSMF1|CCNC|MIR449A|CNTN1
REACTOME_TCR_SIGNALING,0.0304259634888438,0.306517045082772,0.261663521711573,-0.732384207120768,-1.22944517583076,23,TRAF6|CD247|HLA-DRB1|PSMD8|PSMA2|ITK|PSMD3|PSMF1
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.0302702702702703,0.306517045082772,0.271288554688953,-0.804052058847164,-1.27020635228461,11,TRAF6|JUN|APP|PPP2R1B|NOD1
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.0294117647058824,0.306517045082772,0.271288554688953,-0.791094663182941,-1.27524338586282,13,CLTA|AP1S1|APP|SNX2|FTH1|HSPA8
SANA_RESPONSE_TO_IFNG_UP,0.030398322851153,0.306517045082772,0.266350657088526,-0.780297589695438,-1.26134652551155,14,SERPING1|CFH|BATF2|HLA-DRB1|GBP4|PLA1A|MLKL
UEDA_PERIFERAL_CLOCK,0.030060120240481,0.306517045082772,0.261663521711573,-0.699519379979713,-1.19864910340475,40,ABCB4|TFPI2|MYORG|CYP2A6|AQP8|TLE1|CHORDC1|H2BC1|ELOVL6|HSPA8|TARS1|CYP7A1|GNE|APOA5|FBXO21|HERPUD1|TUBA1A
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP,0.0295918367346939,0.306517045082772,0.266350657088526,-0.744429412850533,-1.23192885153276,18,MIA3|GON4L|FARP1|FBXO11|DDX10|TRMT61B|TMEM231|PCF11|GOSR2|EIF5B|FBXO21
ACEVEDO_NORMAL_TISSUE_ADJACENT_TO_LIVER_TUMOR_UP,0.0312185297079557,0.310495121904285,0.257206466468838,-0.713178213062077,-1.2147563939773,34,MYCBP2|GSTA4|LMAN2|PERP|ARPC5|PIK3AP1|YAP1|ZPR1|ATG16L1|PLA1A|RGS2|FKBP5|BLVRB|MT1P3
BRUINS_UVC_RESPONSE_EARLY_LATE,0.030969030969031,0.310495121904285,0.257206466468838,-0.658467394725058,-1.14473686944269,79,COL6A4P1|TCP10L|SMC6|PPP2R2D|SPRY2|C16orf87|DUSP12|IFT27|HSPBP1|PINX1|UBLCP1|P2RY12|SOCS3|E2F3|NMNAT3|APOBEC1|ABCD3|PTER|THUMPD2|NIPBL|MAP1A|LPCAT1|CHORDC1|DESI2|SPEF1|CCDC124|GUCY1B2|MVD|AKIRIN2
GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB,0.0310932798395186,0.310495121904285,0.257206466468838,-0.699561190683276,-1.19768347740418,39,SYT11|CLTA|CADM4|CSHL1|ATP2C2|UCP2|GBP4|ANK3|TLE1|API5|UGT1A7|PYROXD1|HIF3A|OR2F1
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.0312174817898023,0.310495121904285,0.261663521711573,-0.768623581569831,-1.25088326625786,15,EIF4A3|RPL26L1|RPS12|RPL13A|RPS16|RBM8A|SMG7|PABPC1|RPS25|RPS19|MAGOH|RPL18A
NADLER_OBESITY_UP,0.0313513513513514,0.310826254826255,0.266350657088526,-0.80358757262728,-1.26947257722546,11,MRC1|FCGR2A|TPM4|BASP1|UCP2|BGN|ATP6V1C1
AMIT_EGF_RESPONSE_40_HELA,0.0330165322948059,0.314184152843873,0.321775918075361,-0.776251458806578,-1.26329712425195,15,SGK1|KLF6|KLF2|JUN|IER2|UBR5
BLANCO_MELO_MERS_COV_INFECTION_MCR5_CELLS_DN,0.032258064516129,0.314184152843873,0.257206466468838,-0.767191334795524,-1.24855238080744,15,ZDHHC24|SELENOP|RGCC|ZNF781|FTH1
DIAZ_CHRONIC_MYELOGENOUS_LEUKEMIA_DN,0.032032032032032,0.314184152843873,0.252961123069611,-0.686160251987057,-1.17760217815119,46,ADA2|SELL|MPO|VPREB1|KLF2|RPS12|IL16|SLC1A3|ANK3|SORL1|DNTT|TGFBI|FAAH|RPL18A|ADA
FOSTER_TOLERANT_MACROPHAGE_UP,0.033033033033033,0.314184152843873,0.248911114434702,-0.679498492582694,-1.16948314501796,51,TREML2|F10|SELL|RTN4R|SGK1|GPR61|THBS1|ELL2|PLPP3|RHO|RGL1|PIK3AP1|LRRC8C|LOX|BRDT|TGFBI
HESS_TARGETS_OF_HOXA9_AND_MEIS1_UP,0.0326530612244898,0.314184152843873,0.252961123069611,-0.743544603761764,-1.23320857596747,19,PPAN|PINX1|HOXA9|NOP58|CTPS1|TP53BP1|BET1|AFP|MUC13
KEGG_LINOLEIC_ACID_METABOLISM,0.0327153762268266,0.314184152843873,0.261663521711573,-0.811106952676399,-1.26985722605874,10,PLA2G2C|CYP2C9|CYP2J2
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,0.0332996972754793,0.314184152843873,0.248911114434702,-0.726795493213082,-1.22961533074574,25,TRAF6|NTF4|NFKBIE|ZNF274|JUN|CALML5|BRAF|KIDINS220|GRB2|CAMK2A
KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP,0.032967032967033,0.314184152843873,0.248911114434702,-0.633866751555068,-1.11227288415312,151,CR1|IRAG2|IDS|MARS1|GORAB|SCYL3|ZSCAN16|ZNF222|METTL4|TXNIP|TPM4|ZNF274|NCOA1|GARS1|YPEL5|S100A11P1|HECA|CDKN1A|PTER|TIMP2|CAST|JAK1|FTH1|ARID4A|SEMA4A|PLCH1|CBLB|LINC00662|TNFRSF10B|CRTC2|SETD7|PGM3|ZNF691|RNF185|WDR33|UGGT2|RGS2|PSPH|HIP1|RNF146|ZNF277|BLVRB|TUBE1|GNE|CHROMR|ATXN1|TES|RCN1|TUBA1A|SLC16A6
LE_EGR2_TARGETS_DN,0.0332326283987915,0.314184152843873,0.248911114434702,-0.715085007660406,-1.21578210565249,32,CLDN5|SLC6A15|RGCC|MT3|CDKN1A|IL16|FTH1|TMEM30A|ELOVL6|LOX|MVD|FAAH
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.0318809776833156,0.314184152843873,0.261663521711573,-0.796060617390585,-1.27250758031433,12,KCNMB1|NOS2
REACTOME_REGULATION_OF_TP53_ACTIVITY,0.0332996972754793,0.314184152843873,0.248911114434702,-0.71972096034819,-1.21840670770896,27,SGK1|CSNK2A1|NBN|TAF1L|PPP2R1B|PRKAA2|MEAF6|TAF3|TTC5|TAF7|RAD9A
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,0.0327153762268266,0.314184152843873,0.261663521711573,-0.811474734501647,-1.27043301992521,10,STX6|RAB6A|STX10|VAMP3
REACTOME_SYNTHESIS_OF_DNA,0.032258064516129,0.314184152843873,0.257206466468838,-0.7670918591815,-1.24839049092536,15,CDC16|GINS3|CCNE1|ORC3|UBE2S|PSMD8|PSMA2|PSMD3|POLD2|PSMF1|ORC5|GINS2
VALK_AML_WITH_FLT3_ITD,0.0326197757390418,0.314184152843873,0.252961123069611,-0.73769910698029,-1.2295077200306,20,MRC1|SELENOP|HOXA4|APP|HOXA9|PIM1|MAP1A|PBX3
