pathway,pval,padj,log2err,ES,NES,size,leadingEdge
VALK_AML_CLUSTER_11,0.000457095207998632,0.00196136071827614,0.49849310876659,-0.853561393210469,-1.2988640813017,31,FYN|MDFIC|DNM1|APP|KCNN4|DPYSL2|PALM|CLIC4|H1-0|REEP5
WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN,0.000457970469226499,0.00196193659753585,0.49849310876659,-0.759634940325242,-1.19296350131336,183,FBXO21|BTF3L4|FBXL3|TMX4|PDGFC|ZNF512|PRNP|HDAC4|FZD7|EFHC1|PKD2|MAGI2-AS3|CSGALNACT2|CCDC50|WNT5A|MAF|GAS1|MAP3K8|OSTM1|SPAG9|SPOCK2|LIX1L|C1orf198|TAOK1|DOCK11|CERK|CALM2|ZNF532|HTRA1|LGALS8
WP_CELL_CYCLE,0.000457970469226499,0.00196193659753585,0.49849310876659,-0.784610847273844,-1.23349411720512,108,GADD45A|SMAD2|HDAC1|SMAD4|GADD45G|EP300|SKP1|CDK2|FZR1|WEE1|YWHAZ|STAG2|ANAPC7|MAD2L2|CDC25A|E2F1|GADD45B|MCM5|SFN|MCM2|ANAPC2|CDC20|TGFB1|ABL1|CDK4
REACTOME_RHOU_GTPASE_CYCLE,0.000458499096183509,0.00196261335027622,0.49849310876659,-0.847773267090236,-1.29468249744177,33,ARHGAP31|PTK2B|DLG5|WWP2|ARHGAP30|NCK2|PAK1|ITSN2|IQGAP1|RHOU
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP,0.000459347133963653,0.00196465514889947,0.49849310876659,-0.812345702127582,-1.26364685150988,63,TSC22D2|VEZT|FBXO21|FARP1|EFS|SMARCA4|YTHDF1|PSD3|EIF1AX|DDX10|PHGDH|BCS1L|HCFC1|IGFBP5|SLC35A2|SLC25A38|EMG1
KAMMINGA_EZH2_TARGETS,0.000461246951734394,0.00197118854675837,0.49849310876659,-0.841004754590176,-1.29416752515996,39,NAP1L1|H2AZ1|ECT2|CDCA5|CUL2|CDCA7|RRM1|MCM2
HOQUE_METHYLATED_IN_CANCER,0.000461660060116541,0.00197136291799765,0.49849310876659,-0.826749792905801,-1.28554493335913,49,HIC1|DRD4|QDPR|SEZ6L|CDX2|RUNX3|HOXA5|RASSF1|SFN|CDH13|ME3|GSTP1|TIMP2|SFRP5
NABA_SECRETED_FACTORS,0.000462527351907379,0.00197347488182883,0.49849310876659,-0.740271155132659,-1.16589924578663,284,FGF19|IGF1|EDA|KITLG|PDGFC|FGF14|ANGPT2|CXCL8|CTF1|WNT16|FGF5|FGF9|FST|VEGFC|NRTN|CHRDL2|IL34|CSF3|IL25|MEGF8|WNT5B|PSPN|FLT3LG|WNT5A|GDF11|NTF4|NRG3|LTA|DHH|IL17C|OSM|GDF6|IL17D|BMP6|IL6|FGF8|WNT1|HCFC1|IL19|AMH|FGF11|CCL27|CBLN3|IL23A|TGFB1|NTF3|ANGPTL2|TNF|SCUBE3|CRLF1|WFIKKN1|CCL19|S100A7|IL17B|WNT9B|WNT3|NGF|SFRP5|ANGPT4|CX3CL1|CXCL10
PACHER_TARGETS_OF_IGF1_AND_IGF2_UP,0.00046705359844433,0.00199118261172522,0.49849310876659,-0.856013933836913,-1.30196000603043,30,IGF1|LARP1B|GADD45A|HERPUD1|SESN2|PHGDH|SEC24D|SLC1A4|EGR3|DCLK1
WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME,0.000470328497934346,0.00200353129248782,0.49849310876659,-0.851591585184841,-1.29600716405285,32,MMS19|COL2A1|ANKRD39|ANKRD23|CIAO2B|NCAPH|ASTL|SNRNP200|IL6|NEURL3|CNNM4|MIR3127
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP,0.000471686013033532,0.00200562813085701,0.49849310876659,-0.788528491709998,-1.23837574845697,100,NAP1L1|EXOC2|NCOA3|UBAP2|ABHD3|MARCHF3|MEX3D|B4GALT3|FNBP1|SOX9|MMP11|ARHGEF3|PDCD4|SPINT1|MPZL1|KDM5B|RPLP0|HOOK2|PAIP1|EDEM3|DCPS|RABIF|RABGAP1
KYNG_DNA_DAMAGE_UP,0.000471686013033532,0.00200562813085701,0.49849310876659,-0.761189943286242,-1.19491855538511,178,PPP3CA|BCL2L2|PPP1R12C|IL1R1|NRP2|BAP1|MYO5B|SMAD4|SLC6A12|ARNT2|SKAP1|PDHA1|TIE1|DCTD|CNKSR1|PLD6|WNT5A|VASP|GDF11|SOX9|FBLN1|ITPKB|CXCR4|CYB5A|PTGFRN|ATP6V0B|PPOX|RNF168|MTA1|SOX7|LDHD|HPCA|ADAM11|SP3|RPS6KB1|PLCL1|USP9X
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.000471957063465124,0.00200562813085701,0.49849310876659,-0.846318454257586,-1.2987615790082,37,DDX17|EP300|TOPORS|CREBBP|PHC2|DAXX|SAFB|SUMO3|SUMO2|CBX2|RNF2|HIPK2|TRIM28|NRIP1|CBX8
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,0.000474053914705387,0.00201292339884926,0.49849310876659,-0.82222499281146,-1.27946435465232,52,IGF1|GADD45A|PIK3R5|CDK2|SOS2|CREB1|YWHAZ|PARD3|CYTH3|NOLC1|PAK1|CREB3|SFN|PTK2|BAD
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP,0.000477409200249307,0.00202392451186556,0.49849310876659,-0.831394177169356,-1.28545420874282,43,RPS17|RPL36|RPL21|EEF1B2|RPL13A|UBA52|RPL29|RPL32|RPL35A|RPS9|RPL15|RPLP2|EEF1G|NCBP2
PID_CD8_TCR_PATHWAY,0.000477409200249307,0.00202392451186556,0.49849310876659,-0.831204296577157,-1.28516062621229,43,STIM1|MALT1|HLA-A|FYN|LAT|KRAS|BCL10|PTPN6|CD3G|MAP3K8|MAP3K14|PAG1|VAV1|PRF1|CD3D|B2M|RASGRP1
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.000483768134269022,0.00204924181676357,0.49849310876659,-0.848057896554994,-1.29750960850998,34,ITGB8|SMAD2|ITGB6|SMAD4|NEDD4L|FKBP1A|UBA52|PPP1R15A|BAMBI|TGFB1
WP_PRION_DISEASE_PATHWAY,0.000484806156292447,0.00205199728023062,0.49849310876659,-0.86449064740004,-1.30829102502565,27,HSP90B1|CTCF|EP300|FYN|PRNP|CREB1|NCAM1|ELK1|BCL2|BCL11A|PTK2|CHD2|IRF4
DELACROIX_RAR_TARGETS_UP,0.000486760514480995,0.00205862374135533,0.49849310876659,-0.846849257048451,-1.29327138945453,33,SKIL|RESF1|PGPEP1|GSR|NID1|STK11|HMGA1|ATP11A|CHKA
CERVERA_SDHB_TARGETS_2,0.000490003351736254,0.0020673846593175,0.477270815362862,-0.787862023543599,-1.2373290671727,100,FMO5|CXCL8|SLC12A2|PAH|MAP3K20|SDHB|GPC4|GPRC5B|IGFBP7|CTSH|CTBP2|FXYD2|HKDC1|NUAK1|CCN1|PAG1|APOM|APOA1|C2|HS3ST3B1|PRRX1|KIRREL1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.000490003351736254,0.0020673846593175,0.477270815362862,-0.748448338142802,-1.17738073113221,246,ITGB8|ICAM1|ITGB6|PTPRS|FBN3|MMP16|FN1|ADAMTS4|COL19A1|ITGA11|CD44|TNC|ADAM17|NCAM1|LAMB1|NID1|COL5A3|COL2A1|ADAMTS14|SDC1|APP|ADAMTS1|ADAM8|LOXL3|FMOD|ADAM15|FBLN1|CAPN1|P4HB|NCAN|MMP11|VTN|ICAM2|COL16A1|MATN4|TRAPPC4|LRP4|COL18A1|PLOD3|TIMP2|LAMC1|TGFB1|CAPN15|TMPRSS6|SCUBE3|SH3PXD2A|HTRA1|LOXL2|LAMC3|EMILIN2|ADAMTS18|COL15A1|COMP|CAPN6
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN,0.000490003351736254,0.0020673846593175,0.477270815362862,-0.766625088487293,-1.20101341527,148,TPCN1|KBTBD11|SLCO3A1|SETX|CD52|LAT|DUSP10|KLF1|ACSL1|SLC27A2|ASRGL1|GSR|DYRK2|LDLRAP1|NFE2|ADCY7|BIN2|GFI1B|GMPR|CRCP|SELPLG|CXCR4|RUNX3|PDLIM1|IGFBP4|IL10RA|IGFBP5|CD82|CKAP4|SLC1A4|FLOT2|IL6R|PDXK|CHST12|EGR3|OGG1|MBP|IL7R|C15orf39|NKG7
CHANG_IMMORTALIZED_BY_HPV31_UP,0.000491476307703397,0.00206938608378711,0.477270815362862,-0.810706338152297,-1.261685644536,62,REV1|TCFL5|SUFU|ABL2|FZD7|CTSH|FMOD|NAALADL1|GPR108|C11orf96|TAOK1|HEY1|SOAT1|PAX8|IRF4
PHONG_TNF_TARGETS_UP,0.000491650178168874,0.00206938608378711,0.477270815362862,-0.843632476293043,-1.29358721833084,36,IER3|ICAM1|CXCL8|DUSP10|LDLR|CD44|CD83|FJX1|CCNL1|TNFAIP3|IL6|CEBPD|BTG1
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,0.000490984339427417,0.00206938608378711,0.477270815362862,-0.808447926843645,-1.26012790106856,64,PSMB9|PSMB8|PSMD12|PSMD7|SKP1|CDK2|PSMD8|UBA52|MCM5|MCM2|PSMB10|PSMA7
MCLACHLAN_DENTAL_CARIES_DN,0.000499162028709268,0.00209766900159966,0.477270815362862,-0.801335654342255,-1.25181278540808,73,ST8SIA1|TRPC1|NUDT4|CYFIP2|TRIM2|CA2|PDZD2|KIT|KIF5C|COL5A3|MAGI2|EIF1AX|LGR4|ZNF423|ANK3|CCN1|ADIRF|ATP1A2|CRABP1|TMEM255A|PER2|PLCL1|SPON1|COL8A2|SLIT2|DIO3
RAY_TUMORIGENESIS_BY_ERBB2_CDC25A_UP,0.000499162028709268,0.00209766900159966,0.477270815362862,-0.759088817231689,-1.19150252133203,177,TNRC6B|KIF22|CIP2A|ANGPT2|NCOA3|ARF3|ABHD3|PTK2B|AKNAD1|DNASE2|KREMEN1|GALR3|GNMT|ECT2|RCOR1|EFHC1|NCAM1|RRAGD|CDHR5|GLIPR1|FDX1|PIP4P1|PLA2G2C|SNHG11|OSBPL1A|AMDHD2|MYG1|SYCE2|TSPO2|TPRA1|APOM|C2|HS3ST3B1|FAIM2|JPT2|CREB3L4|EDEM1|PKDCC|PLA2G2E
FIRESTEIN_CTNNB1_PATHWAY,0.000504534092691119,0.00211856306169665,0.477270815362862,-0.86292849366483,-1.30893502666787,28,DAPK2|PTK2B|MAP3K20|PDK3|DCLK2|FOXO4|MAP3K14|KSR2|TAOK1|PKN1|LTK
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES,0.000510360111441979,0.00214132867677122,0.477270815362862,-0.813094382681828,-1.26341750781941,57,RPL18A|RPS17|RPS5|RPL21|EEF1B2|NOP53|RPL13A|UBA52|RPL29|RPL32|RPS10|RPS8|RPS25|RPS9|RPL15|EEF1G|TMEM121B|RPS3A|RPL27A|EEF1A1|RBBP6|RPS14|RPL5
PID_RETINOIC_ACID_PATHWAY,0.000510961278585274,0.002142153578867,0.477270815362862,-0.867842257789816,-1.30061534588965,24,MAPK14|HDAC1|NCOA3|EP300|VDR|PRKACA|CREBBP|NRIP1
LIU_PROSTATE_CANCER_UP,0.000517479396549912,0.00216605012231762,0.477270815362862,-0.799304889872303,-1.25584748324766,86,PPP3CA|AKR1A1|GADD45G|CCNG2|CALR|PTRHD1|GMDS|PPP1R9A|FARP1|ELK1|GALNT7|TMTC4|SOX9|SIM2|PYCR1|ENTPD6|SOX4|DNPH1|VSTM2L|SAMD5
SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_1,0.000517479396549912,0.00216605012231762,0.477270815362862,-0.736184247998138,-1.15982517041026,328,RCN3|COX7A1|KCNJ2|IER3|PSMB8|IL1R1|ICAM1|TES|ANGPT2|CLIP3|BARD1|CD52|STC1|LAT|NEDD4L|DUSP10|PTGIR|LMTK2|NNAT|KLHL36|LDOC1|SCARA3|SMPD1|ADAM8|MICALL1|SVIL|FOXE1|IFI6|CNN3|GAS8-AS1|JPH3|RAC2|NR2E1|SNAP25|RHOBTB2|VTN|TP53I11|CYP26B1|RASSF1|LHX2|HOXA9|CD22|NEU1|PSAT1|SFN|SPINT1|ARHGEF4|PIK3R3|ZNF213-AS1|KMT2A|CITED1|GCAT|HEY1|APOA2|AP4S1|CBX8|LHX1|ISG20|LHX6|GYPC|CLDN5|GAMT|TNF|STXBP2|CCL19|ATP4B|HPX|DOK4|ROBO3|CDH8|CX3CL1
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.000524566011451188,0.00219397869718329,0.477270815362862,-0.8460718492008,-1.29208416596825,33,HDAC1|YWHAZ|SOX3|TCF7L2|BCL9|UBA52|SOX9|LEF1|PYGO2|SOX4|SOX7
WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHABETA_COMPLEX,0.000525527672257987,0.00219626600205686,0.477270815362862,-0.904400325211763,-1.32941734601451,15,ZFX|SMAD4|EP300|ETV6|SMARCA4|CREBBP|BCL2
KEGG_TGF_BETA_SIGNALING_PATHWAY,0.000526638086934343,0.0021991708756446,0.477270815362862,-0.800116223429165,-1.25017806644971,72,SMAD2|ID4|SMAD4|EP300|ROCK1|SMAD9|SKP1|FST|SP1|CREBBP|ROCK2|GDF6|BMP6|AMH|THBS3|TGFB1|TNF|THBS2|ACVRL1|COMP|RPS6KB1
FISCHER_G2_M_CELL_CYCLE,0.000535796781333576,0.00223038046946642,0.477270815362862,-0.750786767847895,-1.18095703951831,218,ARL6IP1|KIF22|DZIP3|CKAP2|CNTROB|NEIL3|CENPE|FYN|HP1BP3|NEDD4L|RNF4|MELK|UBE2C|WSB1|FZR1|CDCA3|SERTAD3|WEE1|PPP1R10|LDLR|ECT2|PSRC1|CEMIP|FAM110A|NCAPH|ELK3|CYP1A1|FNBP4|CCSAP|CDC20|TNFAIP8L1|TNFRSF21|H1-0|LAMC1|BTG1|TROAP|AMD1|TUBD1|CCNF|TPX2|STK17B|KIF2C
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_DN,0.000535796781333576,0.00223038046946642,0.477270815362862,-0.798633474720054,-1.25479257286258,86,ERG|CXCL8|CCNG2|RBPMS|PTGER4|CD44|SORL1|CREM|ADAM8|GLIPR1|SVIL|TCF7L2|MLLT3|FNBP1|HCP5|BCL11A|RPL31|OPTN|PPFIBP1|NRIP1|H1-0|EMP1|CCL19|ALOX5
LUI_THYROID_CANCER_CLUSTER_1,0.000535736509167965,0.00223038046946642,0.477270815362862,-0.8434429019657,-1.29987075341887,40,FYN|ADCY9|GAS6|ARHGAP1|CTBP2|POMK|ITSN2|EVPL|SRSF6|ANK3|LRP4|SOX4|AP1G2|CHD4|CEBPD|SPRY1
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.000535796781333576,0.00223038046946642,0.477270815362862,-0.779555406688431,-1.22388850749299,119,CCNT1|PSMB9|PSMB8|PACS1|HLA-A|PSMD12|PSMD7|PPIA|FYN|SKP1|PSMD8|RAN|HMGA1|UBA52|NUP107|AP2A2|RCC1|PSMB10|PSMA7|SLC25A6
ZHENG_FOXP3_TARGETS_IN_T_LYMPHOCYTE_DN,0.000536281510703233,0.00223064461836105,0.477270815362862,-0.84176457259532,-1.29351150595808,38,ST8SIA1|RAPGEF6|PTK2B|BACH2|PRAG1|DIPK1A|BCL2|LEF1|WIPF1|GFI1|FOXP1|BCL11B|NRIP1
ZHANG_RESPONSE_TO_CANTHARIDIN_UP,0.000550523043114491,0.00228808439033848,0.477270815362862,-0.91920872125447,-1.3260157992135,12,NFIC|ZFX|BCL10|PPP1R16B
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,0.000551010540429054,0.00228831436201713,0.477270815362862,-0.827859722815915,-1.28546558912547,47,PSMB9|PSMB8|PSMD12|PSMD7|SKP1|PSMD8|YWHAZ|UBA52|PSMB10|PSMA7
PID_PLK1_PATHWAY,0.000551567679499255,0.00228883296469323,0.477270815362862,-0.830221323676629,-1.28364080963579,43,CENPE|SPC24|FZR1|WEE1|STAG2|ECT2|ROCK2|PAK1|NINL|ERCC6L|CDC20|RAB1A
CHANDRAN_METASTASIS_TOP50_DN,0.000556939333452658,0.00230769974770434,0.477270815362862,-0.852010915486136,-1.29650471987672,31,TRAPPC1|C12orf57|APCDD1|ZDHHC4|SYTL1|WNT5B|NT5DC1|ETHE1|NOP53|BOC|PHB2
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,0.000556985888114475,0.00230769974770434,0.477270815362862,-0.871421147688417,-1.29695174476336,23,EP300|ARNT2|EGLN1|CREBBP|CUL2|TFEB|EGLN2|TFE3|TGFB1
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN,0.000563836159548637,0.00233425525004694,0.477270815362862,-0.80038797086341,-1.25451753805905,79,HLA-A|TENT5A|B4GALNT4|VAV3|HIRA|COL19A1|ASRGL1|CSDC2|COL2A1|PLEKHA7|APLP1|MLIP|SLC22A18|CABLES1|PYCR1|NPTXR|EFNA5|SLIT3|ENPP2
SESTO_RESPONSE_TO_UV_C7,0.000565532757822103,0.0023394499630219,0.477270815362862,-0.812566568334231,-1.26366031795789,59,SLC1A5|AKR1A1|MTHFD1|UBE2C|MT1X|ACSL1|ATIC|ETV2|SDC1|PCK2|XBP1|CKAP4|CDC20|RPL3|TPP1|CEBPD
WP_AGERAGE_PATHWAY,0.000568956770482984,0.00235177681475987,0.477270815362862,-0.825845058054916,-1.28327085923966,48,MAPK14|IRAK4|SMAD2|AGER|ROCK1|SP1|MAPK9|DDOST|FOXO4|TIRAP
WP_IMMUNE_INFILTRATION_IN_PANCREATIC_CANCER,0.000571822985115092,0.00236178058204712,0.477270815362862,-0.845603533913745,-1.29136897521033,33,CXCL8|VEGFC|LGALS9|IL25|IL17C|IL17D|IL6|IL23A|TGFB1|TNF|IL17B
MELLMAN_TUT1_TARGETS_DN,0.000573004227183574,0.00236481479574203,0.477270815362862,-0.842652814581715,-1.29865311144134,40,MGST3|DDX17|GSTA4|AKR1A1|SCARA3|EID3|NDUFS1|APLP1|NQO1|PACSIN3|TXNDC11
CASTELLANO_NRAS_TARGETS_UP,0.000574152331483145,0.00236770762866297,0.477270815362862,-0.811974291811503,-1.26311647026119,60,TAP1|PSMB8|IFI35|ACADM|SLC66A3|BAX|KCTD12|SDC1|PERP|EPHX1|IL13RA1|DLX5|NQO1|TMEM43|CX3CL1|B2M|MEST|PCBD2|IFI27L2
MAHAJAN_RESPONSE_TO_IL1A_DN,0.000574728211454542,0.00236823803863953,0.477270815362862,-0.81105159052913,-1.26024333834348,57,HSPA4L|GSTA4|ASAH1|ARL6IP5|PRKCI|CHST10|MAPRE2|TOB2|DYRK2|SLC29A1|KDELR3|UBR5|RNF24|SF3B1|RPL3|B4GAT1|SLIT3
PRAMOONJAGO_SOX4_TARGETS_UP,0.000575930704339772,0.00236950511226037,0.477270815362862,-0.841111263723956,-1.28972130699419,36,NAP1L1|BTN2A1|IER3|FGD6|CCNG2|STC1|AMPD3|ADM|CCNL1|CXCR4|TNFAIP3|BTG1|PHF1
WP_ATM_SIGNALING_PATHWAY,0.000575930704339772,0.00236950511226037,0.477270815362862,-0.841049346536614,-1.28962636602832,36,GADD45A|TP53BP1|NBN|CDK2|CREB1|MAPK9|CDC25A|BID|PIDD1|ABL1
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON,0.000581590306914199,0.00239093220117289,0.477270815362862,-0.745538151415228,-1.17395381831727,261,KCTD2|KCNJ2|PSMD12|WIPI1|KAT7|FAM117A|USP36|ZNF652|SKAP1|SLC35B1|DUS1L|KIF19|DNAI2|HOXB13|GNA13|GIP|CACNG5|NARF|EVPL|SOX9|SUMO2|TOB1|COG1|DDX42|CCDC47|SPAG9|ICAM2|SLC16A5|FAAP100|CHAD|MIF4GD|SLC39A11|ARMC7|TIMP2|TRIM47|ANKRD40|CDK5RAP3|VMP1|PTRH2|TEPSIN|NDUFAF8|SEPTIN4|SYNGR2|CACNG1|WBP2|TUBD1|RPS6KB1
OUILLETTE_CLL_13Q14_DELETION_UP,0.000590749021584325,0.00242669982101552,0.477270815362862,-0.80209886931379,-1.25285821707944,70,MACROD2|KDM4B|KLHL5|SPTBN2|ADAM17|ZBTB44|EXTL1|GLIPR1|ZNF24|VCPIP1|UQCC2|RPL31|CYB5A|RAB1A
BRUINS_UVC_RESPONSE_MIDDLE,0.000599907739098823,0.00246050463092817,0.477270815362862,-0.795494526289556,-1.25018369361954,85,CCNT1|GPN3|ICAM1|DYRK3|DEPDC7|RBM43|KNOP1|ZXDC|OTUD4|HILPDA|SEC24D|CHST11|FASTKD3|PNP|ARVCF|TMEM41A|GPR84|PTK2|PIDD1|ISG20|TEPSIN|CLDN2|BTG1|SAC3D1|MRM1
SASSON_RESPONSE_TO_GONADOTROPHINS_UP,0.000599907739098823,0.00246050463092817,0.477270815362862,-0.800130179884146,-1.25312414302666,76,RAB5A|RAB4A|STIP1|TFPI2|GPRC5B|PTPRF|RAB2A|TNFAIP3|PPFIA4|ARPC1A|COL18A1|ARHGAP35|BAD|PDXK|RAB1A|JMJD6|COL15A1
AMBROSINI_FLAVOPIRIDOL_TREATMENT_TP53,0.000600507646837922,0.00246105881579473,0.477270815362862,-0.797346580978762,-1.24816862405747,77,CCDC92|ZNF337|CC2D1A|TRPC1|GNA11|CDK2|ACSL1|PARD3|KIF5C|RRAGD|PALM|CAMK2G|KIAA0513|PIDD1|ZNF532|IL17B|ALOX5|COL15A1
ZHAN_MULTIPLE_MYELOMA_UP,0.000601711068975873,0.00246408361193136,0.477270815362862,-0.817720015543276,-1.27318796042534,53,BCL7B|PUM3|SSRP1|COX6B1|NAP1L4|SMPD1|MLLT3|CAPN1|HCP5|EWSR1|LAMC1|ABL1|MTA1|MASP1
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP,0.000602919324134459,0.0024671235094992,0.477270815362862,-0.810892260867706,-1.2607484895136,58,DDX17|RBPMS|NR4A2|CREM|GLIPR1|SVIL|TCF7L2|MLLT3|FNBP1|NIBAN1|OPTN|PPFIBP1|NRIP1|H1-0|EMP1|CCL19|ALOX5|CXCL10
MCCLUNG_CREB1_TARGETS_DN,0.000606573380644365,0.00248015911236441,0.477270815362862,-0.832854287650677,-1.29311861102,46,MAN1A1|ARF3|SKP1|TEF|SPIN1|NNAT|PLAGL1|ATP11A|EPB41|FOXP1|SIX3|PKP2|PDXK|HAP1|CPNE6|PER2
BOUDOUKHA_BOUND_BY_IGF2BP2,0.000609066459329393,0.00248803349569497,0.477270815362862,-0.797706515594468,-1.25333615829576,86,CISD1|ABCB6|TRIM54|RPL36|PEA15|PSRC1|NAPG|TSPAN5|IQGAP1|RRP8|KIF3C|RPL22|RPS10|HIGD2A|GID8|PCBP1|RPLP0|HSPA1B|CD81|EN1
WP_MITOCHONDRIAL_COMPLEX_III_ASSEMBLY,0.000609438988463905,0.00248803349569497,0.477270815362862,-0.91025364836238,-1.32696526810463,14,TTC19|UQCR10|BCS1L|UQCRH|UQCC3|UQCC2
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10,0.000610897320429582,0.00249206572548123,0.477270815362862,-0.809396265695593,-1.25882708506353,61,LDHA|HSPE1|CCT7|SSRP1|HNRNPA3|CACYBP|RRBP1|SLC1A4|FKBP4|TMEM11|MRPL40|AP4S1|SARNP
PID_CERAMIDE_PATHWAY,0.00061338881188756,0.00250030312466869,0.477270815362862,-0.840362889732964,-1.28857378475378,36,ASAH1|BAX|SMPD1|KSR1|BID|BCL2|TRADD|BAD|MADD|FADD|TNFRSF1A|TNF
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.000616456547814684,0.00251087493898366,0.477270815362862,-0.828657025112366,-1.2812221805085,43,MYO5B|PRKAR1B|GNB3|ADCY9|PRKAR2B|ADCY6|ADCY3|PRKACA|ADCY7|GNB4|GNG3
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR,0.000618225182155339,0.00251614322791124,0.477270815362862,-0.778580732574772,-1.22235828598978,119,HSP90B1|SEC24C|TXNDC12|BTF3L4|DECR1|BMP2K|ACADM|ZNF655|LMBRD1|HOXA4|NID1|CSNK1G2|FAH|SPAAR|METTL9|ANKRD46|ARRDC2|PAN2|PNRC1|MMRN2|PBX2|NAA50|ATP6V1A|GSG1|LMBR1|HGH1
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.000618920043412335,0.00251703658208012,0.477270815362862,-0.887127614576386,-1.31219367625076,20,OGDH|SUCLG2|SUCLG1|SDHB|ACO2|MDH2|ME3
PID_P73PATHWAY,0.000620083574486467,0.00251983309816258,0.477270815362862,-0.81069266932243,-1.26107547125367,63,MAPK14|EP300|NEDD4L|CDK2|ITCH|NDUFS2|BAX|SP1|PEA15|BCL2L11|YAP1|PFDN5|SFN|FLOT2|ABL1|KAT5|TP53AIP1|ADA
ZHAN_MULTIPLE_MYELOMA_CD1_AND_CD2_DN,0.000622578880621222,0.00252803310804399,0.477270815362862,-0.826498389644632,-1.28609830732252,50,ELOVL4|PRR15|IFNGR1|TMED3|OCLN|C19orf12|DMRT2|ARHGEF3|C11orf96|ITM2C|IL6R
GAVIN_FOXP3_TARGETS_CLUSTER_P3,0.000627383907463009,0.00254169685540676,0.477270815362862,-0.768840864000447,-1.20441006352364,141,ST8SIA1|RHOBTB1|ITGB8|SERINC3|PKP4|KAT7|PLXDC1|RNF144A|SLC35D1|ITCH|IGFLR1|DGKD|ZNF608|MTM1|PSEN2|CREM|GPD2|EPHX1|SPOCK2|IGFBP4|IL10RA|SOX4|GGT1|BIK|LAMC1|MBP|LYL1|TMBIM1|PATL2|IGHG1
RASHI_RESPONSE_TO_IONIZING_RADIATION_5,0.000627383907463009,0.00254169685540676,0.477270815362862,-0.778674184012132,-1.22372680991978,116,EXOSC8|GADD45G|NFIX|TAF1B|TXNRD2|SNX17|ERI2|CYTH3|CHTF8|KSR1|RNF225|P4HB|PAX1|TMEM229B|EPB41|SURF6|ATN1|RCC1|TOMM6|CHAF1B|CD93|TCF20|THBS2
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,0.000627383907463009,0.00254169685540676,0.477270815362862,-0.796921949328276,-1.25210346776262,86,MAPK14|PIK3R4|IRAK4|AGER|SKP1|TIFA|ALPK1|CREB1|APP|MAPK9|ELK1|MAP3K8|UBA52|MAP2K7|IRAK1|NLRX1|MAPKAPK2
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,0.000628905901765746,0.00254591494636822,0.477270815362862,-0.838777018853575,-1.29073940750758,39,UBIAD1|APOC3|LDLR|GPC4|SDC1|GPC6|LRAT|APOM|APOA1|APOA2
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_4HR,0.000631788109625619,0.0025556287551319,0.477270815362862,-0.848906921604711,-1.2919214693449,32,KCNJ2|LRCH4|KRAS|PPIE|NRP1|ICAM2|NONO|SNAI2|ARF5
