names,scores,logfoldchanges,pvals,pvals_adj,pct_agg,pct_ctrl,cell_type
EFHD1,-2.1745896,-0.503113,0.029660879,0.187727084,0.416590284,0.404057481,Endothelial
LGMN,-2.1752586,-0.61663103,0.029610743,0.187528452,0.205774519,0.169907016,Endothelial
ANXA5,-2.1759832,-2.8446078,0.02955651,0.187303613,0.270394134,0.35249366,Endothelial
ALPL,-2.176355,-0.8723736,0.029528732,0.187255042,0.159486709,0.117497887,Endothelial
XRRA1,-2.179328,-0.74809736,0.029307312,0.186257745,0.124197984,0.116652578,Endothelial
SLC20A2,-2.182524,-0.48625562,0.02907088,0.185090579,0.172318973,0.215553677,Endothelial
MTURN,-2.1876712,-0.39945585,0.028693566,0.183228391,0.265811182,0.256973795,Endothelial
NHSL2,-2.1879127,-0.6241122,0.028675962,0.183228391,0.402383135,0.31783601,Endothelial
PLCXD1,-2.1882472,-2.51194,0.028651603,0.183194393,0.423464711,0.284023669,Endothelial
AKAP17A,-2.190607,-0.35273436,0.028480242,0.182215238,0.723189734,0.741335587,Endothelial
RAD21,-2.1989317,-0.7673599,0.027882786,0.178735808,0.093033914,0.112426036,Endothelial
PPM1K,-2.2034655,-0.84813756,0.027561954,0.176905998,0.430339138,0.423499577,Endothelial
SMC4,-2.213035,-0.2145009,0.026895228,0.173070968,0.108157654,0.193575655,Endothelial
KLRD1,-2.2164168,-2.3446896,0.026662962,0.17201911,0.337305225,0.374471682,Endothelial
ZSCAN18,-2.2170672,-0.5818566,0.026618495,0.17184309,0.300641613,0.206255283,Endothelial
ACSL1,-2.2186282,-0.51792246,0.026512034,0.17126637,0.16223648,0.114961961,Endothelial
ZFC3H1,-2.2196872,-0.475046,0.026440003,0.170911458,0.246104491,0.162299239,Endothelial
CAVIN4,-2.2396255,-1.6071296,0.025115254,0.163192033,0.338221815,0.249366019,Endothelial
GAS7,-2.244531,-1.5851578,0.024798261,0.161552192,0.149862511,0.083685545,Endothelial
ZSWIM6,-2.2541006,-0.35490882,0.024189848,0.158310526,0.848304308,0.702451395,Endothelial
IFIH1,-2.261979,-0.5100812,0.023698696,0.155503255,0.460586618,0.379543533,Endothelial
IFI44,-2.262871,-0.4440003,0.023643643,0.155345879,0.059578368,0.155536771,Endothelial
FAM241A,-2.2636328,-1.0225954,0.023596706,0.155241488,0.817598533,0.825866441,Endothelial
MEOX2,-2.2690215,-0.8536175,0.023267018,0.15327416,0.186984418,0.255283178,Endothelial
PYGM,-2.2802262,-2.8878808,0.022594274,0.149235627,0.255728689,0.264581572,Endothelial
FAM124A,-2.2812483,-0.6403632,0.022533762,0.14903282,0.333638863,0.383770076,Endothelial
BACH1,-2.2900188,-0.58285946,0.022020229,0.146703726,0.179193401,0.185967878,Endothelial
RNF145,-2.3096967,-0.7418895,0.020904951,0.140395913,0.340513291,0.312764159,Endothelial
PDGFRL,-2.331177,-0.65753686,0.019744025,0.133586094,0.060953254,0.220625528,Endothelial
ZBTB38,-2.3315487,-0.97614294,0.019724445,0.133543975,0.195692026,0.282333052,Endothelial
DIP2B,-2.3369746,-0.49177864,0.019440508,0.131889471,0.120073327,0.113271344,Endothelial
DGKI,-2.3382752,-2.2022367,0.019372974,0.131609877,0.286892759,0.366018597,Endothelial
CCL5,-2.487393,-2.4371727,0.012868321,0.092778093,0.341888176,0.415891801,Endothelial
ZNF324,-2.496275,-1.044609,0.012550531,0.090552172,0.286892759,0.378698225,Endothelial
CREBRF,-2.4986348,-0.26989684,0.012467274,0.090016421,0.247021082,0.199492815,Endothelial
PHF19,-2.5060859,-1.036307,0.012207594,0.088268935,0.158111824,0.156382079,Endothelial
OGFRL1,-2.5109358,-0.9960417,0.01204116,0.087191604,0.126947754,0.125105664,Endothelial
ZNF26,-2.527715,-0.76571083,0.011480751,0.083514049,0.162694775,0.119188504,Endothelial
TNFRSF9,-2.5291085,-2.0513246,0.011435264,0.083286699,0.149862511,0.135249366,Endothelial
ETV3,-2.5412052,-0.9731505,0.011047105,0.080812765,0.40192484,0.39898563,Endothelial
IGFBP5,-2.5465195,1.7128606,0.01088031,0.079826196,0.412007333,0.347421809,Endothelial
CEP135,-2.5592108,-0.54849094,0.010491009,0.077253381,0.108615949,0.108199493,Endothelial
STEAP4,-2.5658631,-3.27652,0.010291945,0.07606759,0.445921173,0.535925613,Endothelial
STAT5A,-2.5929365,-0.57088643,0.009516034,0.070909343,0.0659945,0.163989856,Endothelial
MYOZ3,-2.5953522,-3.5863025,0.009449406,0.070564489,0.235563703,0.245139476,Endothelial
NDUFV2-AS1,-2.6141195,-1.2286295,0.008945773,0.067160455,0.365719523,0.502113271,Endothelial
CREB3L2,-2.623875,-0.70775074,0.008693571,0.065316082,0.148487626,0.161453931,Endothelial
VEGFA,-2.625863,-0.86508137,0.008642956,0.06498463,0.116406966,0.111580727,Endothelial
TTN-AS1,-2.6469533,-1.2259077,0.008122057,0.061670894,0.264894592,0.234995773,Endothelial
HABP4,-2.6626177,-0.5596056,0.007753547,0.059414151,0.244729606,0.262890955,Endothelial
SLC41A2,-2.6711652,-1.0769923,0.007558844,0.058144956,0.118698442,0.147083686,Endothelial
ZNF335,-2.6726332,-0.61353946,0.007525851,0.057935726,0.127406049,0.147928994,Endothelial
SEMA3B,-2.67975,-2.253291,0.007367719,0.056849683,0.731439047,0.802197802,Endothelial
SLFN11,-2.685826,-0.7480579,0.007235074,0.055955715,0.242896425,0.255283178,Endothelial
GK,-2.691568,-1.5404465,0.007111704,0.055172259,0.30751604,0.371090448,Endothelial
UBTD2,-2.7135313,-0.597337,0.006657028,0.052112798,0.421631531,0.473372781,Endothelial
MYLK,-2.7136242,-0.64650476,0.006655162,0.052112798,0.248854262,0.273034658,Endothelial
LRRFIP1,-2.7322617,-1.4667546,0.006290118,0.049450614,0.056828598,0.131868132,Endothelial
RRP12,-2.7501743,-0.7908558,0.005956358,0.047019505,0.229605866,0.116652578,Endothelial
SUPT20H,-2.7559345,-0.70439565,0.00585247,0.046337849,0.620531622,0.422654269,Endothelial
GCH1,-2.7561762,-0.6026514,0.00584815,0.046337849,0.647571036,0.538461538,Endothelial
IER2,-2.7567708,-0.18820067,0.005837526,0.046292834,0.334555454,0.18512257,Endothelial
FSTL3,-2.7632186,-1.5292712,0.005723443,0.045641488,0.560953254,0.554522401,Endothelial
EFCAB13,-2.7635715,-2.0911052,0.005717254,0.045628527,0.147112741,0.153846154,Endothelial
MSL2,-2.7737358,-0.6231608,0.005541667,0.044333335,0.45187901,0.289940828,Endothelial
FOSL2,-2.7764115,-0.74347275,0.005496259,0.044005278,0.137030247,0.116652578,Endothelial
ZNF800,-2.7816515,-0.7406483,0.005408307,0.043335796,0.489459212,0.366863905,Endothelial
TM4SF1,-2.7918344,-12.695333,0.005241019,0.042130379,0.648945921,0.551141167,Endothelial
ZNF385A,-2.8076472,-0.6961388,0.004990486,0.040310872,0.289184235,0.255283178,Endothelial
ITPR1,-2.809171,-0.49583802,0.004966927,0.040153004,0.179651696,0.296703297,Endothelial
CLK4,-2.8165665,-0.57202315,0.004854,0.03952769,0.091659028,0.120879121,Endothelial
FOXO1,-2.8280685,-0.44406474,0.004682979,0.038197219,0.376718607,0.234150465,Endothelial
UFM1,-2.8540828,-1.6166419,0.004316129,0.035465315,0.186526123,0.129332206,Endothelial
MX1,-2.859936,-0.64213264,0.004237266,0.034903342,0.323098075,0.287404903,Endothelial
MT2A,-2.8643956,-49.057743,0.004178059,0.034472436,0.148487626,0.176669484,Endothelial
XXYLT1-AS2,-2.87495,-2.9743795,0.004040916,0.033534572,0.077910174,0.107354184,Endothelial
PHACTR1,-2.9126706,-1.0542115,0.003583524,0.030037919,0.04903758,0.10397295,Endothelial
DSE,-2.920066,-1.0387651,0.003499571,0.029557191,0.133822181,0.087912088,Endothelial
SIK3,-2.9325159,-0.51871145,0.003362278,0.02851805,0.908340972,0.748943364,Endothelial
OSGIN1,-2.93508,-0.8253344,0.003334616,0.028307439,0.967461045,0.866441251,Endothelial
SCGB2A2,-2.9370127,-2.2853858,0.003313907,0.02817948,0.731439047,0.64750634,Endothelial
FAM228B,-2.9443896,-1.4878851,0.003235925,0.027657479,0.228689276,0.220625528,Endothelial
RASGEF1B,-2.951023,-0.7901159,0.003167232,0.027116714,0.90375802,0.80896027,Endothelial
RASSF3,-2.9550738,-0.65064037,0.003125942,0.026832117,0.279101742,0.279797126,Endothelial
CCNL1,-2.981311,-0.30252957,0.00287017,0.02487149,0.878551787,0.771766695,Endothelial
FTX,-2.9915125,-0.5774187,0.002775992,0.024076252,0.848762603,0.748943364,Endothelial
CHD1,-3.0427978,-0.57391375,0.002343898,0.020646921,0.247479377,0.28317836,Endothelial
PELO,-3.0445259,-0.34734467,0.002330474,0.020550916,0.374427131,0.316990702,Endothelial
SAMD9L,-3.0547087,-1.1446841,0.002252793,0.019900997,0.252978918,0.217244294,Endothelial
CDKN2B,-3.055359,-0.79698217,0.002247913,0.019875446,0.25847846,0.296703297,Endothelial
ATF7IP,-3.0608592,-0.87449116,0.002207029,0.01956586,0.144821265,0.164835165,Endothelial
FRMD3,-3.0750926,-0.830324,0.002104372,0.018755541,0.205316224,0.213017751,Endothelial
KCNJ15,-3.0795336,-1.5204479,0.002073249,0.018494642,0.95096242,0.907861369,Endothelial
ATF2,-3.0819492,-0.5214566,0.002056499,0.018361596,0.175527039,0.182586644,Endothelial
FILIP1L,-3.086186,-0.509439,0.00202742,0.018118144,0.368927589,0.303465765,Endothelial
BDKRB1,-3.0862973,-2.1381822,0.00202666,0.018118144,0.708982585,0.508030431,Endothelial
MED15,-3.0996575,-0.6305603,0.001937445,0.017423066,0.351054079,0.282333052,Endothelial
TAB2,-3.117979,-0.7514626,0.001820957,0.016419814,0.802933089,0.791208791,Endothelial
LONRF1,-3.1199114,-1.1458744,0.001809054,0.016327198,0.465627864,0.486052409,Endothelial
MLLT6,-3.155867,-0.88577724,0.001600218,0.01458722,0.406966086,0.353338969,Endothelial
DDX39B,-3.1566103,-0.514698,0.001596145,0.014563369,0.317140238,0.269653423,Endothelial
ZNF295-AS1,-3.159119,-2.9247072,0.00158247,0.014468678,0.320348304,0.294167371,Endothelial
TPRG1L,-3.1683166,-0.64885676,0.001533244,0.014053565,0.140238313,0.147083686,Endothelial
ZDHHC14,-3.1695802,-0.8890783,0.001526593,0.014018301,0.650320807,0.579881657,Endothelial
MSN,-3.1717544,-3.7024834,0.001515211,0.013939387,0.223189734,0.324598478,Endothelial
FBLN2,-3.1961148,-0.8670711,0.001392917,0.012885446,0.974335472,0.95942519,Endothelial
KCNK1,-3.1968582,-0.6985048,0.001389333,0.012876113,0.991750687,0.984784446,Endothelial
SOCS1,-3.2011132,-1.2854282,0.001368977,0.012711022,0.570577452,0.491969569,Endothelial
ABR,-3.2362325,-0.92950845,0.001211187,0.011351327,0.379010082,0.340659341,Endothelial
TBC1D15,-3.2508378,-0.74514437,0.001150655,0.010814428,0.533455545,0.40490279,Endothelial
BBC3,-3.2779484,-0.6712907,0.001045645,0.009939595,0.356095325,0.390532544,Endothelial
NDUFA4L2,-3.2913642,-2.9875467,0.000997027,0.00954093,0.858845096,0.759087067,Endothelial
NAV3,-3.2921448,-2.0218332,0.000994264,0.009523606,0.490834097,0.402366864,Endothelial
XAF1,-3.292442,-0.7243593,0.000993214,0.009522664,0.182859762,0.165680473,Endothelial
CD68,-3.2955265,-1.631624,0.000982374,0.009427776,0.194775435,0.222316145,Endothelial
IRF9,-3.300711,-0.59086883,0.000964402,0.009264191,0.130614115,0.174978867,Endothelial
XBP1,-3.311135,-2.787727,0.000929183,0.008943054,0.201649863,0.171597633,Endothelial
PDE10A,-3.311228,-0.79530376,0.000928875,0.008943054,0.16223648,0.161453931,Endothelial
CD274,-3.3139596,-2.3872936,0.000919848,0.008870282,0.139321723,0.195266272,Endothelial
RNF213,-3.3615284,-0.7553123,0.000775124,0.007614181,0.634280477,0.620456467,Endothelial
FBLN5,-3.3621974,-0.59482616,0.000773248,0.007603227,0.64436297,0.687235841,Endothelial
OSGIN2,-3.3665085,-0.8177614,0.000761263,0.007500125,0.30568286,0.312764159,Endothelial
ITGA2,-3.3687382,-0.7260064,0.000755131,0.007454405,0.352887259,0.276415892,Endothelial
IL7R,-3.4242601,-2.4763055,0.000616476,0.006189517,0.217231897,0.223161454,Endothelial
MT-CO2,-3.4433434,-33.647205,0.000574569,0.005803729,0.104491292,0.099746407,Endothelial
CLDN14,-3.4942756,-0.27904823,0.00047535,0.004915718,0.307974335,0.222316145,Endothelial
EXT1,-3.5094569,-0.7376009,0.000449023,0.004662751,0.880843263,0.853761623,Endothelial
TPP1,-3.525084,-0.7149463,0.000423349,0.00440988,0.231439047,0.193575655,Endothelial
STX12,-3.527221,-0.865593,0.000419946,0.004383573,0.233730522,0.15046492,Endothelial
CXCL12,-3.538314,-0.6159638,0.000402691,0.004207844,0.690650779,0.500422654,Endothelial
PPP1R18,-3.5417333,-1.119907,0.000397507,0.004171116,0.739688359,0.636517329,Endothelial
HELZ2,-3.5479393,-1.0501045,0.000388258,0.004086921,0.815765353,0.743871513,Endothelial
CIRBP,-3.5669856,-2.220258,0.000361111,0.003821284,0.605866178,0.49112426,Endothelial
RSAD2,-3.6077538,-1.9298162,0.000308859,0.003313943,0.100824931,0.093829248,Endothelial
EGFR,-3.6142945,-1.9502656,0.000301167,0.003234873,0.136113657,0.188503804,Endothelial
TIMP3,-3.6194043,-2.6651766,0.000295282,0.003178492,0.389550871,0.528317836,Endothelial
LURAP1L,-3.628212,-1.485427,0.000285391,0.003078649,0.27451879,0.271344041,Endothelial
IGFBP3,-3.6290112,3.325898,0.000284509,0.003072452,0.433547204,0.441251057,Endothelial
OASL,-3.6549325,-1.9526776,0.00025725,0.00280534,0.257103575,0.233305156,Endothelial
COQ10B,-3.668813,-0.4965932,0.000243679,0.002666076,0.090742438,0.120033812,Endothelial
FGF18,-3.6778622,-1.3853425,0.000235197,0.002581745,0.212648946,0.22569738,Endothelial
CWC25,-3.688082,-0.5773748,0.000225951,0.002485707,0.377635197,0.398140321,Endothelial
MYO9B,-3.702074,-0.7633037,0.000213844,0.00237869,0.12832264,0.172442942,Endothelial
ZHX2,-3.72047,-1.5713556,0.000198852,0.002224301,0.37167736,0.335587489,Endothelial
DDR2,-3.7221422,-0.8307937,0.00019754,0.002212091,0.404216315,0.373626374,Endothelial
SQSTM1,-3.7586737,-7.3446198,0.000170816,0.001934501,0.433547204,0.47421809,Endothelial
COL6A3,-3.7667754,-2.9500327,0.00016537,0.00187494,0.127864345,0.102282333,Endothelial
DCBLD2,-3.7741523,-1.3319938,0.000160553,0.001826538,0.499541705,0.45646661,Endothelial
LIF,-3.8265524,-3.8642662,0.000129951,0.001502318,0.219981668,0.234995773,Endothelial
MYO10,-3.8291724,-1.4756564,0.000128575,0.001488136,0.35472044,0.318681319,Endothelial
CPM,-3.8364377,-1.3424149,0.000124832,0.001451532,0.283684693,0.236686391,Endothelial
SPART,-3.8382215,-0.71458465,0.000123929,0.001442708,0.200733272,0.232459848,Endothelial
IL1R2,-3.8491106,-3.9460678,0.000118548,0.001386521,0.110449129,0.13271344,Endothelial
ZNF844,-3.9007304,-1.4029034,9.59E-05,0.001140344,0.098533456,0.152155537,Endothelial
TRIB1,-3.9066207,-0.52120453,9.36E-05,0.001114237,0.263061412,0.350803043,Endothelial
LAT,-3.9632945,-1.3027195,7.39E-05,0.000891706,0.798350137,0.794590025,Endothelial
MED13,-3.9891975,-0.64346796,6.63E-05,0.000807518,0.983501375,0.980557904,Endothelial
PIM1,-4.0359488,-0.21828178,5.44E-05,0.000674253,0.846012832,0.764158918,Endothelial
HECA,-4.076271,-0.58106524,4.58E-05,0.000576369,0.3868011,0.31191885,Endothelial
LRRC49,-4.080173,-1.3402135,4.50E-05,0.000567493,0.198441797,0.244294167,Endothelial
PDLIM3,-4.08755,-1.3304667,4.36E-05,0.000552538,0.359303391,0.354184277,Endothelial
PTGER3,-4.091173,-3.293715,4.29E-05,0.000545357,0.165902841,0.174978867,Endothelial
MCL1,-4.1047196,-0.3996867,4.05E-05,0.000515676,0.137946838,0.112426036,Endothelial
NRCAM,-4.1166487,-0.815958,3.84E-05,0.000490333,0.189275894,0.123415046,Endothelial
MIR222HG,-4.1188416,-1.0413476,3.81E-05,0.000487557,0.093950504,0.116652578,Endothelial
TOX2,-4.140062,-0.96918094,3.47E-05,0.000445144,0.131989001,0.131022823,Endothelial
MAPK6,-4.1462307,-0.85721,3.38E-05,0.000433881,0.091200733,0.116652578,Endothelial
MN1,-4.1592937,-1.9674318,3.19E-05,0.000410854,0.090742438,0.107354184,Endothelial
ARL4C,-4.1958065,-0.75089395,2.72E-05,0.000353753,0.119156737,0.098901099,Endothelial
MYL9,-4.2549706,-1.3968829,2.09E-05,0.00027729,0.210815765,0.190194421,Endothelial
COL6A2,-4.2664537,-1.8152989,1.99E-05,0.000264806,0.296516957,0.163144548,Endothelial
CSRNP1,-4.285463,0.38091722,1.82E-05,0.000245106,0.601741522,0.505494505,Endothelial
TBC1D1,-4.3321586,-1.0497308,1.48E-05,0.000202266,0.401466544,0.32375317,Endothelial
CDC42EP2,-4.3408175,-0.9629218,1.42E-05,0.000194991,0.539413382,0.480980558,Endothelial
TSHZ1,-4.350777,-1.2375101,1.36E-05,0.000186597,0.219981668,0.251901944,Endothelial
PTPN1,-4.3572993,-1.4568392,1.32E-05,0.000181623,0.087992667,0.103127642,Endothelial
DUSP4,-4.3723135,-1.1780864,1.23E-05,0.000170302,0.229147571,0.232459848,Endothelial
DOC2B,-4.3758254,-1.1440624,1.21E-05,0.000168019,0.085242896,0.153846154,Endothelial
BCL6,-4.381604,-1.1714256,1.18E-05,0.000163851,0.330889093,0.349112426,Endothelial
CPEB2,-4.394481,-0.9915277,1.11E-05,0.000154864,0.169110907,0.199492815,Endothelial
AHR,-4.4070983,-0.64446986,1.05E-05,0.000146729,0.090284143,0.122569738,Endothelial
CSF2,-4.4103684,-2.2272344,1.03E-05,0.000144733,0.248854262,0.271344041,Endothelial
CITED4,-4.4156275,-2.4244301,1.01E-05,0.000141656,0.108615949,0.064243449,Endothelial
RAPGEF1,-4.421183,-0.7172629,9.82E-06,0.000138451,0.101283226,0.110735418,Endothelial
LGALSL,-4.446547,-1.3104867,8.73E-06,0.000124659,0.147571036,0.182586644,Endothelial
TRAF3,-4.5494523,-0.8797334,5.38E-06,7.89E-05,0.312098992,0.273879966,Endothelial
DYNLT3,-4.5613074,-0.5980441,5.08E-06,7.49E-05,0.212190651,0.196111581,Endothelial
AVIL,-4.568926,-1.9838706,4.90E-06,7.25E-05,0.301099908,0.256128487,Endothelial
ACTG1,-4.5691857,-7.1240835,4.90E-06,7.25E-05,0.180109991,0.168216399,Endothelial
BRAF,-4.6033387,-0.7454889,4.16E-06,6.23E-05,0.094408799,0.206255283,Endothelial
KHDRBS3,-4.6555533,-1.0668435,3.23E-06,4.95E-05,0.129697525,0.134404057,Endothelial
ETS2,-4.6689878,-1.3332624,3.03E-06,4.64E-05,0.717690192,0.643279797,Endothelial
XIST,-4.7176347,-1.5074494,2.39E-06,3.71E-05,0.833180568,0.771766695,Endothelial
PLP2,-4.7397094,-0.84148943,2.14E-06,3.37E-05,0.223648029,0.174133559,Endothelial
RRN3,-4.741828,-0.80230796,2.12E-06,3.34E-05,0.241979835,0.275570583,Endothelial
ZNF385D,-4.7855873,-2.1495156,1.70E-06,2.72E-05,0.115948671,0.128486898,Endothelial
TSC22D1,-4.8027754,0.14790191,1.56E-06,2.51E-05,0.875802016,0.819949281,Endothelial
CRIP2,-4.8093348,-0.53725386,1.51E-06,2.43E-05,0.206691109,0.267962806,Endothelial
SLC16A6,-4.8531504,-1.7227125,1.22E-06,1.99E-05,0.758936755,0.730346577,Endothelial
HLA-DRB1,-4.9059963,-6.7092113,9.30E-07,1.55E-05,0.733730522,0.775993238,Endothelial
GABPB1-AS1,-4.9080963,-1.562966,9.20E-07,1.54E-05,0.230980752,0.135249366,Endothelial
JMJD1C,-4.9125,-0.65316725,8.99E-07,1.51E-05,0.261686526,0.275570583,Endothelial
NFKB1,-4.918112,-1.4902196,8.74E-07,1.47E-05,0.116406966,0.10397295,Endothelial
DSTN,-4.9323454,-5.4787297,8.12E-07,1.37E-05,0.329055912,0.356720203,Endothelial
MAP2K3,-4.9415803,-0.73647124,7.75E-07,1.31E-05,0.072868928,0.118343195,Endothelial
PLEC,-4.983872,-1.0289137,6.23E-07,1.06E-05,0.977543538,0.963651733,Endothelial
GAK,-5.0361795,-0.96293825,4.75E-07,8.23E-06,0.955545371,0.926458157,Endothelial
SERINC1,-5.044504,-1.2431747,4.55E-07,7.89E-06,0.245646196,0.240912933,Endothelial
CD276,-5.049521,-0.91451055,4.43E-07,7.70E-06,0.478918423,0.403212172,Endothelial
HMGA1,-5.0631413,-1.3744731,4.12E-07,7.20E-06,0.405591201,0.210481826,Endothelial
HMGA2,-5.0787683,-2.032964,3.80E-07,6.68E-06,0.618240147,0.628064243,Endothelial
EPB41L3,-5.089137,-1.146359,3.60E-07,6.33E-06,0.171402383,0.169907016,Endothelial
ALCAM,-5.100509,-1.5491105,3.39E-07,6.01E-06,0.716315307,0.644970414,Endothelial
RYBP,-5.124052,-0.8394676,2.99E-07,5.32E-06,0.803391384,0.775993238,Endothelial
IER5,-5.2977343,-1.2898765,1.17E-07,2.18E-06,0.221356554,0.32375317,Endothelial
UBAP1,-5.3193264,-1.0644978,1.04E-07,1.95E-06,0.303391384,0.267117498,Endothelial
MIR4435-2HG,-5.3439655,-1.1525382,9.09E-08,1.71E-06,0.266727773,0.365173288,Endothelial
MAPKAPK2,-5.349577,-1.0091497,8.82E-08,1.67E-06,0.150320807,0.175824176,Endothelial
FGR,-5.3567867,-1.5815967,8.47E-08,1.60E-06,0.443171402,0.428571429,Endothelial
PLEKHM2,-5.4059167,-0.9578355,6.45E-08,1.24E-06,0.21035747,0.208791209,Endothelial
GPATCH2L,-5.4128103,-1.2600822,6.20E-08,1.20E-06,0.148029331,0.234150465,Endothelial
EGR1,-5.4142785,-2.3887923,6.15E-08,1.19E-06,0.45004583,0.476754015,Endothelial
TXNRD1,-5.445291,-3.4098086,5.17E-08,1.01E-06,0.28872594,0.399830938,Endothelial
TAGLN2,-5.4744644,-4.757423,4.39E-08,8.71E-07,0.48487626,0.490278952,Endothelial
NFAT5,-5.5006456,-0.6875663,3.78E-08,7.58E-07,0.321264895,0.437869822,Endothelial
PLK3,-5.5547185,-0.82027125,2.78E-08,5.69E-07,0.168652612,0.19103973,Endothelial
ATP2B1,-5.577797,-1.9586903,2.44E-08,5.02E-07,0.103574702,0.236686391,Endothelial
ZBED1,-5.5845604,-1.1436464,2.34E-08,4.85E-07,0.378093492,0.505494505,Endothelial
PALLD,-5.608215,-1.769819,2.04E-08,4.26E-07,0.054995417,0.126796281,Endothelial
CREB5,-5.616614,-1.2432014,1.95E-08,4.07E-07,0.28964253,0.300929839,Endothelial
CCND1,-5.618676,-1.7688472,1.92E-08,4.03E-07,0.260769936,0.274725275,Endothelial
TOMM7,-5.658887,-2.1436164,1.52E-08,3.25E-07,0.317140238,0.310228233,Endothelial
WNT2B,-5.702981,-2.06552,1.18E-08,2.54E-07,0.286892759,0.26035503,Endothelial
CSGALNACT2,-5.734347,-0.82334197,9.79E-09,2.12E-07,0.179651696,0.191885038,Endothelial
NPTX2,-5.7502155,-2.0090883,8.91E-09,1.94E-07,0.192942255,0.21386306,Endothelial
ABCA5,-5.8081903,-1.7700433,6.32E-09,1.40E-07,0.148029331,0.076077768,Endothelial
TFPI2,-5.830451,-2.44205,5.53E-09,1.23E-07,0.153528873,0.214708369,Endothelial
SNX9,-5.845818,-1.3049734,5.04E-09,1.13E-07,0.17644363,0.16737109,Endothelial
C11orf96,-5.870309,-7.2439284,4.35E-09,9.73E-08,0.088450962,0.100591716,Endothelial
ADIRF,-5.8752885,-1.1697062,4.22E-09,9.47E-08,0.189734189,0.159763314,Endothelial
PPFIBP1,-5.8882027,-0.90426654,3.90E-09,8.81E-08,0.593950504,0.693153001,Endothelial
TMEM273,-5.895041,-1.3285738,3.75E-09,8.51E-08,0.0659945,0.218089603,Endothelial
ZFAS1,-6.007534,-4.422854,1.88E-09,4.34E-08,0.421631531,0.412510566,Endothelial
SNHG8,-6.025001,-1.5910531,1.69E-09,3.91E-08,0.799266728,0.79797126,Endothelial
TSPYL2,-6.0513496,-1.4576567,1.44E-09,3.35E-08,0.861136572,0.879966188,Endothelial
ICAM4,-6.058968,-2.6746688,1.37E-09,3.22E-08,0.275893676,0.314454776,Endothelial
MAP4K5,-6.156187,-0.87825584,7.45E-10,1.79E-08,0.225939505,0.318681319,Endothelial
ERRFI1,-6.224865,-1.9320267,4.82E-10,1.18E-08,0.508707608,0.601859679,Endothelial
DNAJB1,-6.2406034,-3.7851083,4.36E-10,1.07E-08,0.790100825,0.815722739,Endothelial
PMAIP1,-6.2462897,-0.8336253,4.20E-10,1.03E-08,0.741979835,0.573119189,Endothelial
KLHL21,-6.2825236,-1.3819189,3.33E-10,8.27E-09,0.088909258,0.120033812,Endothelial
CAPN2,-6.3186836,-1.4113039,2.64E-10,6.63E-09,0.382218148,0.387996619,Endothelial
HEY1,-6.3814335,-1.0115894,1.75E-10,4.50E-09,0.146654445,0.141166526,Endothelial
THUMPD3-AS1,-6.401279,-1.5820633,1.54E-10,3.98E-09,0.347846013,0.340659341,Endothelial
ANXA1,-6.513252,-3.4968245,7.35E-11,1.95E-09,0.052703941,0.129332206,Endothelial
BST2,-6.6315794,-0.6110426,3.32E-11,9.07E-10,0.227772686,0.269653423,Endothelial
ZBTB43,-6.6900187,-0.9702545,2.23E-11,6.16E-10,0.242896425,0.224852071,Endothelial
ZC3H12A,-6.7054415,-2.1512015,2.01E-11,5.58E-10,0.206232814,0.214708369,Endothelial
TAF1D,-7.0135064,-1.527898,2.32E-12,7.06E-11,0.141154904,0.178360101,Endothelial
NR3C1,-7.097328,-1.4170537,1.27E-12,3.99E-11,0.183776352,0.227387997,Endothelial
GPRC5A,-7.1116548,-1.6959352,1.15E-12,3.62E-11,0.143904675,0.125950972,Endothelial
PPDPF,-7.253823,-1.5582726,4.05E-13,1.32E-11,0.141154904,0.152155537,Endothelial
GEM,-7.285876,-2.555495,3.20E-13,1.05E-11,0.120989918,0.171597633,Endothelial
GFOD1,-7.2902055,-1.5377336,3.09E-13,1.02E-11,0.155820348,0.16737109,Endothelial
SGK1,-7.365777,-0.99374616,1.76E-13,5.97E-12,0.597616865,0.629754861,Endothelial
DUSP1,-7.3717604,-1.409693,1.68E-13,5.73E-12,0.074702108,0.151310228,Endothelial
ZEB2,-7.4287686,-2.30099,1.10E-13,3.81E-12,0.100366636,0.125105664,Endothelial
SLC12A7,-7.438654,-2.4349978,1.02E-13,3.54E-12,0.174610449,0.17920541,Endothelial
JAG1,-7.4471087,-3.3733625,9.54E-14,3.36E-12,0.40467461,0.397295013,Endothelial
ARHGAP21,-7.6138787,-1.3680178,2.66E-14,9.71E-13,0.097616865,0.126796281,Endothelial
LYST,-7.6921635,-1.2696499,1.45E-14,5.38E-13,0.057286893,0.109044801,Endothelial
CDK6,-7.7331357,-2.6498427,1.05E-14,3.94E-13,0.071035747,0.113271344,Endothelial
CA8,-7.7475553,-2.4679697,9.37E-15,3.55E-13,0.118240147,0.174133559,Endothelial
C2CD4B,-7.7853317,-1.856827,6.95E-15,2.67E-13,0.115490376,0.183431953,Endothelial
TNFAIP2,-7.7855177,-1.831727,6.94E-15,2.67E-13,0.062786434,0.122569738,Endothelial
CHD2,-7.8206925,-1.4220282,5.25E-15,2.07E-13,0.149404216,0.162299239,Endothelial
EHD1,-7.8234982,-1.8170444,5.14E-15,2.03E-13,0.140238313,0.196111581,Endothelial
